indexID,ticker,porgFullName,secShortName,exchangeCD,tradeDate,preCloseIndex,openIndex,lowestIndex,highestIndex,closeIndex,turnoverVol,turnoverValue,CHG,CHGPct
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-04-10,4075.4301,4062.4425,4035.4741,4115.378,4085.847,19468761300,278282025052.0,10.4169,0.002556
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-04-11,4085.847,4083.4618,3990.239,4097.1249,3997.5778,16904964100,236259156719.0,-88.2692,-0.021604
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-04-12,3997.5778,3986.7822,3961.464,4006.9335,3988.6168,13586211800,178795939062.0,-8.961,-0.002242
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-04-15,3988.6168,4056.4919,3974.2264,4085.3882,3975.5244,18264557100,236298721391.0,-13.0924,-0.003282
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-04-16,3975.5244,3958.0963,3943.4879,4085.7891,4085.7891,20204196600,250569206656.0,110.2647,0.027736
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-04-17,4085.7891,4080.7172,4057.5032,4106.6158,4087.2398,18036711700,228824429887.0,1.4507,0.000355
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-04-18,4087.2398,4085.1148,4056.2356,4094.0533,4072.0753,14656212300,187812687767.0,-15.1645,-0.00371
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-04-19,4072.0753,4076.2953,4046.2042,4120.6356,4120.6078,15079491000,194701690763.0,48.5325,0.011918
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-04-22,4120.6078,4125.9717,4015.4748,4126.0907,4025.6109,18935374500,244380549239.0,-94.9969,-0.023054
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-04-23,4025.6109,4021.6277,4005.2832,4061.0858,4019.0053,15561165000,204121505816.0,-6.6056,-0.001641
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-04-24,4019.0053,4033.6292,3967.8058,4044.3375,4030.0887,14549869500,186497961652.0,11.0834,0.002758
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-04-25,4030.0887,4013.6027,3938.3251,4022.5631,3941.816,15972207100,197530997752.0,-88.2727,-0.021903
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-04-26,3941.816,3921.8909,3887.2525,3943.8331,3889.2748,14200806800,186572137127.0,-52.5412,-0.013329
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-04-29,3889.2748,3896.5824,3875.452,3953.2288,3900.3339,15387092700,203946553152.0,11.0591,0.002843
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-04-30,3900.3339,3887.1799,3885.147,3923.1082,3913.211,11623337600,161665923924.0,12.8771,0.003302
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-05-06,3913.211,3775.0765,3647.1405,3791.6119,3684.6168,19747288200,254115400089.0,-228.5942,-0.058416
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-05-07,3684.6168,3702.2656,3671.8341,3738.1767,3720.6684,13284765400,183659159181.0,36.0516,0.009784
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-05-08,3720.6684,3648.5489,3642.4981,3722.9325,3667.4574,11286735500,145058486354.0,-53.211,-0.014301
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-05-09,3667.4574,3637.346,3584.8227,3656.8966,3599.7001,10103739400,141829095760.0,-67.7573,-0.018475
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-05-10,3599.7001,3643.0557,3589.2906,3732.9238,3730.4513,14800384700,195067170793.0,130.7512,0.036323
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-05-13,3730.4513,3675.7597,3658.0004,3702.9012,3668.7255,10339186000,135053926707.0,-61.7258,-0.016546
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-05-14,3668.7255,3630.4388,3630.4388,3683.2619,3645.1503,10231346000,135262868908.0,-23.5752,-0.006426
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-05-15,3645.1503,3674.9931,3674.9931,3741.0406,3727.0923,11016176900,152534546781.0,81.942,0.02248
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-05-16,3727.0923,3720.039,3707.9032,3745.1405,3743.9635,11625827400,139851940057.0,16.8712,0.004527
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-05-17,3743.9635,3744.8751,3637.5826,3745.3555,3648.7609,12845324500,154092349652.0,-95.2026,-0.025428
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-05-20,3648.7609,3635.7357,3583.8324,3644.5,3617.7924,10896347700,134194262584.0,-30.9685,-0.008487
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-05-21,3617.7924,3619.4369,3610.6817,3690.0884,3666.7762,11102292000,133071381089.0,48.9838,0.01354
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-05-22,3666.7762,3663.1533,3634.7479,3679.2727,3649.3796,9834612800,121775244163.0,-17.3966,-0.004744
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-05-23,3649.3796,3629.5284,3578.1129,3631.4743,3583.9646,9989778100,125611969477.0,-65.415,-0.017925
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-05-24,3583.9646,3584.9016,3580.7853,3623.3904,3593.9139,8093404800,101337496380.0,9.9493,0.002776
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-05-27,3593.9139,3592.6027,3556.2567,3648.0267,3637.1971,10883087100,133399053908.0,43.2832,0.012043
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-05-28,3637.1971,3633.0182,3627.7878,3683.2306,3672.2605,11788624000,148966334657.0,35.0634,0.00964
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-05-29,3672.2605,3642.5415,3637.3481,3693.2273,3663.909,9335544100,120002034237.0,-8.3515,-0.002274
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-05-30,3663.909,3648.8495,3612.6248,3650.9718,3641.1833,9420256100,112864079305.0,-22.7257,-0.006203
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-05-31,3641.1833,3640.9963,3627.5448,3668.1796,3629.7893,8922226700,108264201339.0,-11.394,-0.003129
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-06-03,3629.7893,3640.6126,3613.1274,3672.8136,3632.0127,10072318000,123902446407.0,2.2234,0.000613
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-06-04,3632.0127,3632.5602,3584.4612,3636.128,3598.4666,8709709400,109467236536.0,-33.5461,-0.009236
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-06-05,3598.4666,3627.7947,3593.9515,3634.4536,3597.105,8864202000,114634228239.0,-1.3616,-0.000378
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-06-06,3597.105,3601.0356,3557.0167,3601.0356,3564.6778,8553440300,104367267724.0,-32.4272,-0.009015
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-06-10,3564.6778,3578.0084,3568.2787,3623.7301,3610.7435,9237506100,117346608913.0,46.0657,0.012923
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-06-11,3610.7435,3617.5239,3617.5239,3723.1419,3719.2759,14348280600,180899072311.0,108.5324,0.030058
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-06-12,3719.2759,3706.8635,3683.9394,3711.8793,3691.0957,11917885300,132296097905.0,-28.1802,-0.007577
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-06-13,3691.0957,3689.5834,3654.2742,3697.5917,3685.3933,9633171800,110459901918.0,-5.7024,-0.001545
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-06-14,3685.3933,3690.4763,3650.9096,3709.6521,3654.8799,10181700400,116584260575.0,-30.5134,-0.00828
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-06-17,3654.8799,3654.4433,3645.4982,3683.7743,3654.8248,7297667800,93092581298.0,-0.0551,-1.5e-05
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-06-18,3654.8248,3661.1299,3638.78,3675.6452,3667.6185,7069226600,89472839848.0,12.7937,0.0035
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-06-19,3667.6185,3761.3381,3715.1331,3771.347,3715.9381,12559571500,172574177792.0,48.3196,0.013175
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-06-20,3715.9381,3718.9416,3717.1857,3845.7912,3828.5183,16887207300,227726981966.0,112.5802,0.030297
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-06-21,3828.5183,3832.7321,3817.3068,3856.0856,3833.9383,15363515500,199961617616.0,5.42,0.001416
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-06-24,3833.9383,3836.3051,3819.7692,3853.5452,3841.2659,10008462100,143644731704.0,7.3276,0.001911
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-06-25,3841.2659,3837.4259,3755.0099,3838.0578,3801.3098,12407591200,169358793347.0,-39.9561,-0.010402
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-06-26,3801.3098,3779.5125,3771.7164,3809.758,3794.331,8182028300,112106859022.0,-6.9788,-0.001836
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-06-27,3794.331,3807.5376,3805.8328,3854.0801,3834.8172,10531635800,156483418190.0,40.4862,0.01067
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-06-28,3834.8172,3832.0599,3803.0546,3835.2326,3825.5873,8476613900,116512050674.0,-9.2299,-0.002407
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-07-01,3825.5873,3899.3313,3886.909,3936.668,3935.8116,15837034000,217470251111.0,110.2243,0.028812
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-07-02,3935.8116,3931.0486,3918.9378,3942.4257,3937.1691,13186349600,173997045123.0,1.3575,0.000345
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-07-03,3937.1691,3927.4365,3878.8405,3927.4365,3893.5341,11199260300,163145730935.0,-43.635,-0.011083
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-07-04,3893.5341,3895.1978,3854.693,3906.8894,3873.1019,9934225600,142669255177.0,-20.4322,-0.005248
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-07-05,3873.1019,3875.3736,3857.928,3900.3095,3893.2025,7400652700,116236522103.0,20.1006,0.00519
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-07-08,3893.2025,3875.7547,3775.0259,3875.7547,3802.7897,10953908600,147198419380.0,-90.4128,-0.023223
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-07-09,3802.7897,3798.0954,3774.7641,3811.0993,3793.1297,7484273200,113147602951.0,-9.66,-0.00254
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-07-10,3793.1297,3807.9497,3774.2304,3810.396,3786.739,7283394800,101355477030.0,-6.3907,-0.001685
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-07-11,3786.739,3806.1855,3774.4137,3830.7387,3785.221,7531196500,113674616215.0,-1.518,-0.000401
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-07-12,3785.221,3783.0733,3774.5224,3820.2354,3808.7311,7546596700,107007923971.0,23.5101,0.006211
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-07-15,3808.7311,3792.6409,3745.8549,3844.8683,3824.1878,10120522200,142493046610.0,15.4567,0.004058
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-07-16,3824.1878,3819.2474,3799.8665,3828.3256,3806.8449,8073095200,108449682784.0,-17.3429,-0.004535
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-07-17,3806.8449,3800.1064,3787.8973,3820.2713,3804.6384,9518388500,116766781138.0,-2.2065,-0.00058
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-07-18,3804.6384,3793.1893,3767.9958,3793.3916,3768.4019,8749644500,111669365488.0,-36.2365,-0.009524
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-07-19,3768.4019,3787.5079,3787.5079,3828.1514,3807.9551,8808614900,117797528166.0,39.5532,0.010496
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-07-22,3807.9551,3813.5022,3765.4428,3816.5387,3781.6832,9210137700,117810448146.0,-26.2719,-0.006899
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-07-23,3781.6832,3783.5411,3768.7614,3792.9647,3789.9135,7131334600,103866608769.0,8.2303,0.002176
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-07-24,3789.9135,3803.5867,3803.5738,3840.0579,3819.8325,9094068400,129940587223.0,29.919,0.007894
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-07-25,3819.8325,3821.3898,3812.9532,3851.0665,3851.0665,9374041700,125899502555.0,31.234,0.008177
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-07-26,3851.0665,3835.2281,3832.5223,3863.5878,3858.5688,8325930000,110929728704.0,7.5023,0.001948
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-07-29,3858.5688,3857.9394,3842.426,3862.7467,3854.2704,8481437000,111679108840.0,-4.2984,-0.001114
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-07-30,3854.2704,3861.5698,3861.5698,3890.7298,3870.3176,9412395500,120480280020.0,16.0472,0.004163
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-07-31,3870.3176,3856.745,3830.0914,3856.745,3835.3589,8215115500,111083892777.0,-34.9587,-0.009033
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-08-01,3835.3589,3819.3242,3791.546,3831.2641,3803.4694,8411418000,117649163850.0,-31.8895,-0.008315
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-08-02,3803.4694,3729.1309,3720.0584,3754.5326,3747.4379,10833589700,141874787569.0,-56.0315,-0.014732
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-08-05,3747.4379,3724.4097,3675.6884,3739.5031,3675.6884,10132598100,133061101376.0,-71.7495,-0.019146
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-08-06,3675.6884,3609.1118,3575.8626,3649.8953,3636.3289,12983387100,167267479639.0,-39.3595,-0.010708
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-08-07,3636.3289,3654.6323,3621.431,3659.0778,3621.431,8423871600,108667668030.0,-14.8979,-0.004097
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-08-08,3621.431,3651.3571,3646.9386,3675.4603,3669.2936,8845770700,114981616121.0,47.8626,0.013216
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-08-09,3669.2936,3686.7493,3628.1163,3689.1774,3633.5296,8529558000,116355689959.0,-35.764,-0.009747
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-08-12,3633.5296,3647.8661,3643.3161,3699.1047,3699.1047,8208305600,121129345184.0,65.5751,0.018047
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-08-13,3699.1047,3675.5868,3658.0126,3686.4302,3665.7515,7650030200,103764319441.0,-33.3532,-0.009017
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-08-14,3665.7515,3712.0657,3680.6086,3717.5579,3682.4015,9120259000,128301671073.0,16.65,0.004542
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-08-15,3682.4015,3618.0092,3612.1108,3694.2985,3694.0006,8859883200,119241082583.0,11.5991,0.00315
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-08-16,3694.0006,3697.9407,3687.0751,3738.0964,3710.5386,8831916900,132696910341.0,16.538,0.004477
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-08-19,3710.5386,3736.0344,3720.6894,3791.0946,3791.0946,13932701300,195448939476.0,80.556,0.02171
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-08-20,3791.0946,3786.026,3778.7306,3799.8977,3787.7324,10860208800,149115340695.0,-3.3622,-0.000887
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-08-21,3787.7324,3778.3091,3775.4474,3792.5955,3781.7579,8229988000,121688505095.0,-5.9745,-0.001577
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-08-22,3781.7579,3793.8552,3771.2048,3797.329,3793.5061,8580779200,120708136081.0,11.7482,0.003107
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-08-23,3793.5061,3796.8821,3788.0345,3829.3607,3820.8638,8795458300,137802154001.0,27.3577,0.007212
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-08-26,3820.8638,3756.3618,3753.1646,3778.8665,3765.9105,9385926900,142350985497.0,-54.9533,-0.014382
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-08-27,3765.9105,3791.4587,3790.873,3848.2358,3816.9459,12473147800,181748784079.0,51.0354,0.013552
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-08-28,3816.9459,3818.8125,3790.1384,3822.5883,3802.5844,8875081200,137667277244.0,-14.3615,-0.003763
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-08-29,3802.5844,3805.494,3774.3968,3808.5954,3790.1867,8408338700,126475676638.0,-12.3977,-0.00326
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-08-30,3790.1867,3816.678,3778.9189,3828.9698,3799.5863,9669515000,152408668676.0,9.3996,0.00248
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-09-02,3799.5863,3803.689,3799.8166,3855.7768,3848.3198,11028934900,164994458613.0,48.7335,0.012826
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-09-03,3848.3198,3852.5794,3833.7571,3856.6813,3853.6106,9771463100,146270633849.0,5.2908,0.001375
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-09-04,3853.6106,3848.6483,3846.4215,3886.0012,3886.0012,12662861500,176839744819.0,32.3906,0.008405
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-09-05,3886.0012,3909.2087,3909.2087,3970.0038,3925.323,18165623100,244681225481.0,39.3218,0.010119
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-09-06,3925.323,3946.6854,3922.3361,3948.5397,3948.5075,12188237600,181718270031.0,23.1845,0.005906
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-09-09,3948.5075,3980.9577,3954.8755,3985.239,3972.9484,14680975400,209545387191.0,24.4409,0.00619
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-09-10,3972.9484,3976.8697,3938.7441,3976.9225,3959.265,13088938600,184494349874.0,-13.6834,-0.003444
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-09-11,3959.265,3969.6757,3922.9531,3971.2237,3930.0999,13159487500,190165007512.0,-29.1651,-0.007366
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-09-12,3930.0999,3944.6917,3933.4366,3975.9311,3972.3799,11024127300,156750653138.0,42.28,0.010758
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-09-16,3972.3799,3981.3616,3943.3734,3982.204,3957.7154,11025980500,154736552348.0,-14.6645,-0.003692
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-09-17,3957.7154,3947.1577,3879.4852,3947.1577,3891.2208,11369431700,154899299888.0,-66.4946,-0.016801
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-09-18,3891.2208,3902.9947,3902.5109,3923.1462,3910.0837,8205615200,130159557672.0,18.8629,0.004848
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-09-19,3910.0837,3923.9631,3897.0666,3924.3823,3924.3823,8598423800,127421791159.0,14.2986,0.003657
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-09-20,3924.3823,3933.4594,3921.4124,3942.224,3935.6511,10345595500,153162588495.0,11.2688,0.002871
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-09-23,3935.6511,3925.1858,3868.214,3925.1858,3890.6616,9403622500,139223506453.0,-44.9895,-0.011431
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-09-24,3890.6616,3895.8661,3886.1404,3927.0115,3901.0758,8778323000,142341399679.0,10.4142,0.002677
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-09-25,3901.0758,3887.5548,3867.2277,3889.839,3870.9837,8952083500,133224463638.0,-30.0921,-0.007714
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-09-26,3870.9837,3884.7022,3840.2472,3890.7452,3841.1388,10269830100,150806750013.0,-29.8449,-0.00771
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-09-27,3841.1388,3843.4584,3832.2466,3859.5003,3852.6534,7400394700,109130484004.0,11.5146,0.002998
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-09-30,3852.6534,3842.0741,3813.5491,3857.2319,3814.5282,6593131300,100487271138.0,-38.1252,-0.009896
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-10-08,3814.5282,3818.5894,3818.5894,3861.6429,3837.6791,7665786000,118365682515.0,23.1509,0.006069
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-10-09,3837.6791,3822.6068,3805.0671,3845.3403,3843.2392,7585451200,112406207028.0,5.5601,0.001449
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-10-10,3843.2392,3838.4865,3829.4328,3877.142,3874.6391,7922269400,127474042853.0,31.3999,0.00817
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-10-11,3874.6391,3885.5198,3868.8417,3922.3694,3911.7253,9341257700,139817298256.0,37.0862,0.009572
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-10-14,3911.7253,3944.8593,3934.7325,3983.8117,3953.2411,12239361100,167857131154.0,41.5158,0.010613
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-10-15,3953.2411,3953.1645,3928.151,3953.1645,3936.2498,8527394900,125117107011.0,-16.9913,-0.004298
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-10-16,3936.2498,3939.276,3919.0169,3964.0456,3922.6854,8322970700,128558533503.0,-13.5644,-0.003446
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-10-17,3922.6854,3929.386,3913.9173,3935.8123,3925.2216,6486374500,99991850409.0,2.5362,0.000647
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-10-18,3925.2216,3935.4199,3864.9652,3940.5409,3869.3777,8232114000,122186927130.0,-55.8439,-0.014227
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-10-21,3869.3777,3865.3436,3856.0374,3884.7447,3880.8398,7418291800,110858235839.0,11.4621,0.002962
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-10-22,3880.8398,3896.3149,3870.5486,3897.4352,3895.8809,6891856600,102843371161.0,15.0411,0.003876
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-10-23,3895.8809,3892.6766,3862.1965,3901.4243,3871.0848,7019862500,99733598353.0,-24.7961,-0.006365
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-10-24,3871.0848,3877.9239,3852.5828,3890.1955,3870.6678,7133457500,105096951647.0,-0.417,-0.000108
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-10-25,3870.6678,3871.7687,3849.0337,3899.7223,3896.7923,7745362000,126677483957.0,26.1245,0.006749
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-10-28,3896.7923,3904.9824,3897.8175,3927.7959,3926.585,9740602000,150762201737.0,29.7927,0.007645
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-10-29,3926.585,3929.7077,3910.226,3932.3745,3910.226,8225707500,139611420266.0,-16.359,-0.004166
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-10-30,3910.226,3904.7172,3883.4468,3908.0999,3891.2255,7787292300,122610501731.0,-19.0005,-0.004859
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-10-31,3891.2255,3906.8593,3878.8757,3907.1505,3886.7519,8671453900,135012425539.0,-4.4736,-0.00115
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-11-01,3886.7519,3883.8084,3876.4164,3956.0797,3952.3872,10068961200,151471061323.0,65.6353,0.016887
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-11-04,3952.3872,3964.0052,3964.0052,3985.3573,3978.1216,10419385500,154485361812.0,25.7344,0.006511
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-11-05,3978.1216,3982.1155,3970.8664,4030.6381,4002.8128,11291188000,163317856089.0,24.6912,0.006207
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-11-06,4002.8128,4006.327,3973.7762,4007.5012,3984.8816,9731295200,139859763470.0,-17.9312,-0.00448
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-11-07,3984.8816,3984.5529,3975.5475,4005.3829,3991.8749,8725489800,117751554347.0,6.9933,0.001755
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-11-08,3991.8749,4017.6742,3971.5726,4022.0362,3973.0107,9710694800,139026673427.0,-18.8642,-0.004726
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-11-11,3973.0107,3948.6186,3897.5504,3948.6186,3902.9783,9415562100,130330082289.0,-70.0324,-0.017627
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-11-12,3902.9783,3905.9584,3877.7397,3914.8821,3903.6888,7654306900,108828235839.0,0.7105,0.000182
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-11-13,3903.6888,3905.2831,3882.4314,3908.4196,3899.9815,7674907800,112057146508.0,-3.7073,-0.00095
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-11-14,3899.9815,3905.9284,3895.1415,3916.9459,3905.857,8700844600,119791566839.0,5.8755,0.001507
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-11-15,3905.857,3908.4891,3877.0892,3915.1049,3877.0892,8373091700,115423020917.0,-28.7678,-0.007365
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-11-18,3877.0892,3874.4405,3868.3166,3913.1029,3907.9291,7664599300,107085819889.0,30.8399,0.007954
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-11-19,3907.9291,3904.0996,3902.3776,3947.0392,3947.0392,8216102500,123227172612.0,39.1101,0.010008
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-11-20,3947.0392,3940.1344,3901.9865,3943.2273,3907.8641,7681533300,118003062733.0,-39.1751,-0.009925
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-11-21,3907.8641,3894.539,3875.9682,3901.8262,3889.598,6913053800,104147769298.0,-18.2661,-0.004674
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-11-22,3889.598,3894.1742,3833.5033,3918.8385,3849.9948,9104263900,146981162090.0,-39.6032,-0.010182
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-11-25,3849.9948,3850.966,3839.4201,3878.2507,3878.2061,10606628900,140851076272.0,28.2113,0.007328
399300.ZICN,399300,中证指数有限公司,沪深300,XSHE,2019-11-26,3878.2061,3893.4349,3869.5948,3899.1097,3891.6533,11151353700,140213633065.0,13.4472,0.003467
