unit,ticker,barTime,closePrice,dataDate,highPrice,lowPrice,openPrice,shortNM,totalValue,totalVolume,vwap,tradeDate
30,399300,14:30,3952.621,2019-09-16,3960.397,3951.4,3959.758,沪深300,16228868207.3,1157168000,3956.0457,20190916
30,399300,15:00,3957.715,2019-09-16,3957.715,3943.373,3952.656,沪深300,22623538416.5,1637971900,3950.1713,20190916
30,399300,10:00,3926.107,2019-09-17,3944.649,3925.944,3947.157,沪深300,33201816750.1,2395169400,3932.5398,20190917
30,399300,10:30,3933.255,2019-09-17,3934.737,3923.251,3925.604,沪深300,22896808195.9,1563305100,3929.5986,20190917
30,399300,11:00,3926.862,2019-09-17,3934.179,3922.096,3933.526,沪深300,16643804732.5,1223928700,3927.0166,20190917
30,399300,11:30,3920.341,2019-09-17,3930.004,3919.735,3927.211,沪深300,10035644598.3,723533200,3926.011,20190917
30,399300,13:30,3902.868,2019-09-17,3920.048,3902.547,3918.036,沪深300,17075591400.2,1295899500,3912.0439,20190917
30,399300,14:00,3898.367,2019-09-17,3909.274,3895.414,3903.093,沪深300,16437725021.4,1301062900,3902.2166,20190917
30,399300,14:30,3889.215,2019-09-17,3899.544,3887.299,3897.958,沪深300,17058500745.7,1275812600,3892.6537,20190917
30,399300,15:00,3891.22,2019-09-17,3895.355,3879.485,3889.07,沪深300,20686357813.7,1530713400,3888.2168,20190917
30,399300,10:00,3912.877,2019-09-18,3916.15,3902.51,3902.994,沪深300,29590705980.9,1748196900,3908.0857,20190918
30,399300,10:30,3907.928,2019-09-18,3913.938,3903.004,3912.086,沪深300,19242084737.0,1145601200,3908.8184,20190918
30,399300,11:00,3919.019,2019-09-18,3919.643,3907.156,3907.781,沪深300,13405610968.2,802962300,3913.4191,20190918
30,399300,11:30,3913.846,2019-09-18,3923.146,3911.945,3919.162,沪深300,11603718125.4,750789100,3916.7684,20190918
30,399300,13:30,3910.239,2019-09-18,3916.792,3907.631,3914.403,沪深300,11911411145.7,783762100,3910.3256,20190918
30,399300,14:00,3916.252,2019-09-18,3917.226,3909.984,3910.301,沪深300,13175301278.6,862573800,3912.4482,20190918
30,399300,14:30,3910.145,2019-09-18,3918.936,3909.993,3916.124,沪深300,12741283779.7,862904100,3915.0207,20190918
30,399300,15:00,3910.083,2019-09-18,3910.639,3904.213,3910.639,沪深300,17783328539.1,1197498100,3907.311,20190918
30,399300,10:00,3901.666,2019-09-19,3924.11,3901.666,3923.963,沪深300,31901767144.1,2011484600,3912.7764,20190919
30,399300,10:30,3915.089,2019-09-19,3916.225,3897.066,3901.757,沪深300,18143290207.3,1223252600,3906.8601,20190919
30,399300,11:00,3913.374,2019-09-19,3917.801,3910.479,3915.345,沪深300,12160607919.2,755190700,3913.5805,20190919
30,399300,11:30,3910.644,2019-09-19,3918.666,3909.373,3913.272,沪深300,9923471048.9,670244500,3913.7206,20190919
30,399300,13:30,3903.415,2019-09-19,3910.933,3903.07,3910.621,沪深300,11008466520.3,854047200,3906.6165,20190919
30,399300,14:00,3912.909,2019-09-19,3913.159,3902.882,3903.211,沪深300,10237808261.2,703714500,3907.3854,20190919
30,399300,14:30,3915.159,2019-09-19,3917.893,3912.167,3913.501,沪深300,13262948643.2,985269500,3914.8176,20190919
30,399300,15:00,3924.382,2019-09-19,3924.382,3913.798,3914.92,沪深300,19991381382.0,1344795300,3918.4324,20190919
30,399300,10:00,3928.981,2019-09-20,3936.783,3925.57,3933.459,沪深300,33854397120.2,2087704400,3930.4836,20190920
30,399300,10:30,3933.335,2019-09-20,3935.896,3924.951,3927.904,沪深300,19287396182.6,1292932300,3931.0102,20190920
30,399300,11:00,3928.038,2019-09-20,3935.115,3926.501,3933.356,沪深300,15867999881.1,1120447000,3930.5781,20190920
30,399300,11:30,3933.465,2019-09-20,3934.0,3921.412,3927.86,沪深300,12716191879.8,885279400,3927.8406,20190920
30,399300,13:30,3934.405,2019-09-20,3936.321,3929.827,3933.657,沪深300,12164566933.7,773455800,3932.6334,20190920
30,399300,14:00,3931.12,2019-09-20,3942.224,3930.487,3934.099,沪深300,13198479219.4,899852200,3936.1685,20190920
30,399300,14:30,3928.932,2019-09-20,3932.773,3927.654,3930.698,沪深300,11384285313.7,785525100,3930.4415,20190920
30,399300,15:00,3935.651,2019-09-20,3937.372,3927.531,3929.34,沪深300,33561347095.9,2420941300,3930.4191,20190920
30,399300,10:00,3886.129,2019-09-23,3925.125,3880.345,3925.185,沪深300,39088734326.8,2567460000,3893.322,20190923
30,399300,10:30,3883.763,2019-09-23,3892.603,3882.197,3885.778,沪深300,19882707904.0,1268348000,3886.9416,20190923
30,399300,11:00,3878.778,2019-09-23,3887.658,3877.104,3883.32,沪深300,15451560385.3,1032511100,3882.7991,20190923
30,399300,11:30,3877.104,2019-09-23,3883.7,3874.666,3878.905,沪深300,11201977839.5,774875900,3878.9904,20190923
30,399300,13:30,3874.428,2019-09-23,3877.542,3871.509,3877.213,沪深300,11465864885.2,781809100,3874.5432,20190923
30,399300,14:00,3872.744,2019-09-23,3875.556,3870.103,3874.623,沪深300,11476817442.4,771574300,3872.9568,20190923
30,399300,14:30,3876.581,2019-09-23,3876.581,3868.214,3872.725,沪深300,11980348517.8,873708900,3870.6197,20190923
30,399300,15:00,3890.661,2019-09-23,3892.503,3875.653,3876.165,沪深300,17655019949.3,1264567100,3883.2491,20190923
30,399300,10:00,3887.461,2019-09-24,3900.259,3887.276,3895.866,沪深300,28483127305.0,1626952700,3894.0206,20190924
30,399300,10:30,3909.547,2019-09-24,3909.547,3886.14,3887.404,沪深300,21301306691.8,1238242600,3901.221,20190924
30,399300,11:00,3910.008,2019-09-24,3912.647,3904.172,3909.813,沪深300,16335041355.5,958865700,3907.7195,20190924
30,399300,11:30,3922.092,2019-09-24,3927.011,3910.488,3910.569,沪深300,17455005554.8,1213710000,3918.3747,20190924
30,399300,13:30,3915.401,2019-09-24,3922.687,3913.62,3922.4,沪深300,14053826817.1,863069800,3916.5501,20190924
30,399300,14:00,3907.42,2019-09-24,3915.683,3907.173,3915.372,沪深300,12452589984.2,762120100,3911.1621,20190924
30,399300,14:30,3901.524,2019-09-24,3911.409,3900.122,3907.405,沪深300,13001087187.2,847532700,3905.3728,20190924
30,399300,15:00,3901.075,2019-09-24,3902.609,3896.186,3901.168,沪深300,18480680436.8,1217372400,3900.2143,20190924
30,399300,10:00,3872.062,2019-09-25,3887.554,3871.664,3887.554,沪深300,32413892817.7,2130962200,3877.6954,20190925
30,399300,10:30,3870.756,2019-09-25,3878.539,3867.227,3871.371,沪深300,22052361201.5,1366437500,3873.9104,20190925
30,399300,11:00,3884.856,2019-09-25,3889.839,3869.673,3870.104,沪深300,15131313858.7,977679600,3883.1538,20190925
30,399300,11:30,3880.257,2019-09-25,3889.389,3879.225,3885.076,沪深300,9875049879.3,654823700,3884.4306,20190925
30,399300,13:30,3883.952,2019-09-25,3884.083,3878.098,3880.257,沪深300,11503473460.2,801750000,3880.4698,20190925
30,399300,14:00,3878.201,2019-09-25,3886.112,3877.861,3884.234,沪深300,10843257543.1,798759900,3881.9825,20190925
30,399300,14:30,3876.081,2019-09-25,3882.344,3875.242,3877.974,沪深300,12173882383.5,861145300,3878.279,20190925
30,399300,15:00,3870.983,2019-09-25,3884.246,3870.983,3876.1,沪深300,18334371496.8,1302218600,3878.3439,20190925
30,399300,10:00,3884.539,2019-09-26,3889.737,3876.001,3884.702,沪深300,32044325208.5,2099476000,3881.1574,20190926
30,399300,10:30,3869.565,2019-09-26,3890.745,3869.565,3884.008,沪深300,23746357164.0,1584015900,3879.9007,20190926
30,399300,11:00,3869.892,2019-09-26,3872.161,3863.635,3869.623,沪深300,15271761304.3,1029441100,3869.2216,20190926
30,399300,11:30,3845.804,2019-09-26,3869.801,3845.804,3869.801,沪深300,17955465612.0,1209772700,3861.785,20190926
30,399300,13:30,3850.36,2019-09-26,3860.438,3840.694,3845.765,沪深300,19439867422.0,1361562100,3852.7082,20190926
30,399300,14:00,3856.166,2019-09-26,3862.128,3849.998,3850.512,沪深300,11001163008.4,736814000,3856.8582,20190926
30,399300,14:30,3850.461,2019-09-26,3859.175,3845.056,3856.558,沪深300,12762605984.3,897403600,3852.7031,20190926
30,399300,15:00,3841.138,2019-09-26,3851.966,3840.247,3850.544,沪深300,17818195902.0,1304238500,3845.6803,20190926
30,399300,10:00,3836.996,2019-09-27,3848.93,3832.246,3843.458,沪深300,28964513726.0,1823995100,3839.967,20190927
30,399300,10:30,3843.89,2019-09-27,3845.019,3836.376,3837.405,沪深300,14550243122.4,1002564700,3841.0464,20190927
30,399300,11:00,3850.054,2019-09-27,3853.757,3842.058,3843.915,沪深300,12635264488.3,830653700,3848.9268,20190927
30,399300,11:30,3842.666,2019-09-27,3851.039,3841.151,3850.248,沪深300,8467289887.0,549405900,3844.9504,20190927
30,399300,13:30,3843.641,2019-09-27,3848.741,3842.475,3842.475,沪深300,8116903731.3,580546700,3845.4683,20190927
30,399300,14:00,3852.488,2019-09-27,3856.286,3843.023,3843.726,沪深300,9604904679.4,719413200,3847.3887,20190927
30,399300,14:30,3853.122,2019-09-27,3859.5,3851.442,3852.223,沪深300,10273381648.8,715448600,3854.9285,20190927
30,399300,15:00,3852.653,2019-09-27,3855.048,3847.548,3853.349,沪深300,15851794230.4,1133352500,3851.0227,20190927
30,399300,10:00,3845.986,2019-09-30,3857.231,3838.166,3842.074,沪深300,25322128034.7,1662804600,3849.5779,20190930
30,399300,10:30,3848.194,2019-09-30,3852.212,3841.138,3845.993,沪深300,12492624517.0,772110600,3848.1115,20190930
30,399300,11:00,3842.496,2019-09-30,3848.098,3840.875,3848.028,沪深300,7817138811.7,512615400,3844.2696,20190930
30,399300,11:30,3835.354,2019-09-30,3842.593,3832.416,3842.593,沪深300,7642046832.4,501997300,3838.3555,20190930
30,399300,13:30,3850.124,2019-09-30,3851.2,3835.354,3835.354,沪深300,7136361503.7,468034700,3845.1786,20190930
30,399300,14:00,3845.885,2019-09-30,3855.284,3845.885,3850.284,沪深300,7479575130.1,479465700,3850.0295,20190930
30,399300,14:30,3832.383,2019-09-30,3846.126,3829.413,3846.126,沪深300,11025774383.1,714926800,3836.8806,20190930
30,399300,15:00,3814.528,2019-09-30,3837.013,3813.549,3832.5,沪深300,20744673605.6,1420671000,3825.6943,20190930
30,399300,10:00,3837.288,2019-10-08,3838.818,3821.792,3818.589,沪深300,28978576718.1,1750326600,3832.6477,20191008
30,399300,10:30,3841.102,2019-10-08,3849.518,3835.172,3837.797,沪深300,17068682703.2,1053846500,3844.679,20191008
30,399300,11:00,3855.304,2019-10-08,3855.6,3841.08,3841.784,沪深300,12651982051.5,847129400,3846.5621,20191008
30,399300,11:30,3857.228,2019-10-08,3861.642,3852.504,3855.358,沪深300,11942036423.2,806764100,3857.0963,20191008
30,399300,13:30,3847.141,2019-10-08,3857.193,3846.324,3857.193,沪深300,10853374441.4,756676700,3852.7527,20191008
30,399300,14:00,3842.979,2019-10-08,3851.267,3841.524,3846.967,沪深300,10944576787.1,724725400,3847.0704,20191008
30,399300,14:30,3845.087,2019-10-08,3850.178,3840.44,3842.693,沪深300,11144061449.6,736989500,3845.9317,20191008
30,399300,15:00,3837.679,2019-10-08,3845.187,3837.661,3845.04,沪深300,13903707041.1,935928100,3841.3386,20191008
30,399300,10:00,3822.93,2019-10-09,3825.117,3805.067,3822.606,沪深300,28584306381.7,1826933000,3814.3383,20191009
30,399300,10:30,3833.024,2019-10-09,3835.051,3822.676,3823.158,沪深300,19698864636.3,1435407200,3829.459,20191009
30,399300,11:00,3828.743,2019-10-09,3845.34,3828.528,3833.305,沪深300,15191629169.3,1083254200,3835.8276,20191009
30,399300,11:30,3825.393,2019-10-09,3833.017,3825.374,3829.001,沪深300,8373253390.1,547972000,3829.9758,20191009
30,399300,13:30,3829.811,2019-10-09,3834.721,3822.158,3825.393,沪深300,9036255915.3,565636300,3828.9713,20191009
30,399300,14:00,3836.001,2019-10-09,3836.001,3826.459,3829.791,沪深300,8029369226.1,544971400,3831.0977,20191009
30,399300,14:30,3841.798,2019-10-09,3844.352,3835.986,3836.138,沪深300,10295562710.5,706788700,3840.6015,20191009
30,399300,15:00,3843.239,2019-10-09,3843.254,3837.279,3841.408,沪深300,12459750533.1,824135700,3839.4988,20191009
30,399300,10:00,3844.2,2019-10-10,3846.205,3829.432,3838.486,沪深300,31444246089.9,1788781600,3839.0905,20191010
30,399300,10:30,3851.098,2019-10-10,3855.074,3844.085,3844.162,沪深300,18636906983.1,1195554200,3849.8998,20191010
30,399300,11:00,3846.155,2019-10-10,3854.957,3845.636,3850.767,沪深300,13043002867.4,865479600,3851.4432,20191010
30,399300,11:30,3848.796,2019-10-10,3849.097,3842.089,3845.91,沪深300,9716201160.1,657915000,3845.7345,20191010
30,399300,13:30,3859.289,2019-10-10,3864.952,3849.84,3849.84,沪深300,11859174760.7,703014300,3858.9392,20191010
30,399300,14:00,3863.246,2019-10-10,3865.39,3857.027,3859.175,沪深300,11800242349.8,701984600,3861.815,20191010
30,399300,14:30,3867.344,2019-10-10,3868.497,3862.474,3863.166,沪深300,12340575663.9,807354900,3865.6691,20191010
30,399300,15:00,3874.639,2019-10-10,3877.142,3867.271,3867.311,沪深300,17524589456.2,1144691500,3873.251,20191010
30,399300,10:00,3883.687,2019-10-11,3888.295,3876.853,3885.519,沪深300,28282535000.9,1699677700,3881.4729,20191011
30,399300,10:30,3881.727,2019-10-11,3886.293,3876.231,3884.068,沪深300,17884296226.8,1220593300,3880.6005,20191011
30,399300,11:00,3875.203,2019-10-11,3883.022,3868.841,3881.457,沪深300,11200224451.4,766116600,3874.6463,20191011
30,399300,11:30,3894.834,2019-10-11,3897.853,3873.936,3874.68,沪深300,12788355888.1,849684400,3882.802,20191011
30,399300,13:30,3903.921,2019-10-11,3903.992,3892.378,3895.323,沪深300,16589960287.0,1079122900,3898.1943,20191011
30,399300,14:00,3910.732,2019-10-11,3922.342,3902.886,3903.718,沪深300,20413901022.8,1497131100,3910.9327,20191011
30,399300,14:30,3912.183,2019-10-11,3922.369,3909.76,3910.392,沪深300,14930727831.5,1026527400,3914.7715,20191011
30,399300,15:00,3911.725,2019-10-11,3916.274,3909.074,3912.195,沪深300,16808110349.7,1141588800,3912.297,20191011
30,399300,10:00,3959.987,2019-10-14,3961.924,3934.732,3944.859,沪深300,50062694508.4,3477923400,3948.2601,20191014
30,399300,10:30,3972.111,2019-10-14,3975.664,3955.578,3960.729,沪深300,29904121528.5,2270429200,3967.346,20191014
30,399300,11:00,3973.714,2019-10-14,3983.811,3969.85,3972.332,沪深300,21285625004.2,1708647300,3975.4774,20191014
30,399300,11:30,3965.377,2019-10-14,3973.51,3963.367,3973.51,沪深300,12871211302.0,980515900,3969.2561,20191014
30,399300,13:30,3954.716,2019-10-14,3967.521,3954.716,3965.624,沪深300,11765021773.0,849334700,3961.658,20191014
30,399300,14:00,3956.431,2019-10-14,3957.493,3951.174,3954.563,沪深300,11560563603.8,832609100,3955.3053,20191014
30,399300,14:30,3956.415,2019-10-14,3958.4,3952.918,3956.142,沪深300,11010122069.4,744717800,3955.5842,20191014
30,399300,15:00,3953.241,2019-10-14,3956.476,3943.068,3956.384,沪深300,17385221182.9,1231555900,3949.346,20191014
30,399300,10:00,3947.533,2019-10-15,3951.189,3938.319,3953.164,沪深300,31514413497.1,2077997800,3943.6478,20191015
30,399300,10:30,3939.491,2019-10-15,3947.862,3934.792,3947.337,沪深300,21278904959.5,1372441400,3940.1896,20191015
30,399300,11:00,3931.581,2019-10-15,3943.603,3931.035,3939.232,沪深300,12087690342.7,878747400,3937.1641,20191015
30,399300,11:30,3936.457,2019-10-15,3939.127,3928.657,3931.74,沪深300,10508129158.9,720483400,3934.419,20191015
30,399300,13:30,3930.603,2019-10-15,3939.369,3928.151,3937.325,沪深300,10502250330.7,699844000,3933.5927,20191015
30,399300,14:00,3934.78,2019-10-15,3934.797,3928.738,3930.726,沪深300,9685314490.2,674277600,3931.3151,20191015
30,399300,14:30,3934.783,2019-10-15,3941.665,3932.052,3934.653,沪深300,11796669315.5,855813800,3936.6204,20191015
30,399300,15:00,3936.249,2019-10-15,3940.506,3933.942,3934.532,沪深300,16703107111.8,1168076800,3937.0735,20191015
30,399300,10:00,3955.81,2019-10-16,3964.045,3938.753,3939.276,沪深300,39260845417.4,2357300700,3955.061,20191016
30,399300,10:30,3941.684,2019-10-16,3958.558,3934.608,3956.185,沪深300,19519728416.8,1260787700,3943.8234,20191016
30,399300,11:00,3942.17,2019-10-16,3943.229,3934.787,3941.271,沪深300,12347380119.7,744151800,3939.9031,20191016
30,399300,11:30,3927.01,2019-10-16,3946.853,3922.062,3942.617,沪深300,13027965496.8,947656700,3937.9779,20191016
30,399300,13:30,3923.313,2019-10-16,3932.556,3923.268,3926.419,沪深300,9157520868.1,630598100,3928.1733,20191016
30,399300,14:00,3923.838,2019-10-16,3930.442,3922.015,3923.695,沪深300,8855240000.2,597900400,3926.1342,20191016
30,399300,14:30,3922.563,2019-10-16,3930.243,3919.247,3923.703,沪深300,10168951332.1,684974500,3925.403,20191016
30,399300,15:00,3922.685,2019-10-16,3926.739,3919.016,3922.752,沪深300,14869360726.3,1041027600,3922.6128,20191016
30,399300,10:00,3924.911,2019-10-17,3931.636,3917.46,3929.386,沪深300,22394665317.9,1305360200,3924.4892,20191017
30,399300,10:30,3924.382,2019-10-17,3935.812,3923.24,3925.042,沪深300,15396292672.3,968108200,3929.1907,20191017
30,399300,11:00,3924.809,2019-10-17,3933.227,3924.066,3924.423,沪深300,11000748449.5,724559100,3929.1852,20191017
30,399300,11:30,3927.536,2019-10-17,3930.473,3924.542,3924.542,沪深300,8065361073.6,513378900,3928.3785,20191017
30,399300,13:30,3918.626,2019-10-17,3927.536,3918.583,3927.536,沪深300,8839172602.1,590264900,3922.0166,20191017
30,399300,14:00,3923.567,2019-10-17,3928.711,3918.623,3918.623,沪深300,8805053565.3,609002000,3925.785,20191017
30,399300,14:30,3914.234,2019-10-17,3924.057,3914.232,3924.057,沪深300,10330370157.0,751584300,3919.4023,20191017
30,399300,15:00,3925.221,2019-10-17,3925.221,3913.917,3914.605,沪深300,14595793439.7,988741600,3918.8295,20191017
30,399300,10:00,3926.268,2019-10-18,3940.54,3922.762,3935.419,沪深300,21260445383.4,1323361000,3930.7139,20191018
30,399300,10:30,3931.55,2019-10-18,3939.148,3926.379,3926.379,沪深300,14873478530.9,866508100,3933.7872,20191018
30,399300,11:00,3917.739,2019-10-18,3932.452,3914.55,3931.47,沪深300,12144406354.5,782473300,3922.5121,20191018
30,399300,11:30,3899.671,2019-10-18,3921.365,3899.671,3917.143,沪深300,11842281811.0,801254800,3913.2666,20191018
30,399300,13:30,3891.056,2019-10-18,3903.129,3890.551,3900.159,沪深300,11789291504.8,824106400,3898.344,20191018
30,399300,14:00,3874.848,2019-10-18,3892.082,3865.755,3891.027,沪深300,17716544772.9,1326493800,3881.6903,20191018
30,399300,14:30,3877.482,2019-10-18,3877.985,3864.965,3874.874,沪深300,15235388142.1,1065402500,3870.6189,20191018
30,399300,15:00,3869.377,2019-10-18,3877.872,3867.861,3877.56,沪深300,16732718101.2,1201965000,3872.5361,20191018
30,399300,10:00,3868.166,2019-10-21,3868.462,3856.037,3865.343,沪深300,30907333952.5,2004856700,3862.9162,20191021
30,399300,10:30,3876.545,2019-10-21,3880.263,3866.021,3867.914,沪深300,17820853651.9,1149843100,3872.0214,20191021
30,399300,11:00,3875.198,2019-10-21,3883.81,3873.341,3876.576,沪深300,11651073694.1,857697200,3879.0834,20191021
30,399300,11:30,3881.225,2019-10-21,3881.281,3874.921,3875.169,沪深300,8026598286.6,497502900,3878.3789,20191021
30,399300,13:30,3869.851,2019-10-21,3884.744,3869.851,3881.225,沪深300,8801041004.6,572121900,3875.9558,20191021
30,399300,14:00,3866.201,2019-10-21,3872.481,3865.085,3869.556,沪深300,8650520344.4,579582100,3869.7266,20191021
30,399300,14:30,3864.193,2019-10-21,3869.55,3861.534,3865.842,沪深300,10232362922.2,722673000,3865.1584,20191021
30,399300,15:00,3880.839,2019-10-21,3881.046,3863.208,3864.167,沪深300,13840688967.2,971462500,3873.1692,20191021
30,399300,10:00,3882.359,2019-10-22,3896.679,3876.938,3896.314,沪深300,26269524634.1,1670479900,3883.1765,20191022
30,399300,10:30,3873.651,2019-10-22,3885.729,3871.729,3882.171,沪深300,16956365227.8,1045012900,3879.6429,20191022
30,399300,11:00,3880.386,2019-10-22,3881.365,3873.602,3873.602,沪深300,9192162999.9,619016000,3879.2275,20191022
30,399300,11:30,3873.226,2019-10-22,3884.031,3872.532,3880.226,沪深300,7613507714.7,520813700,3876.9145,20191022
30,399300,13:30,3874.738,2019-10-22,3879.789,3871.296,3873.226,沪深300,7689909115.8,544425200,3876.1689,20191022
30,399300,14:00,3873.774,2019-10-22,3875.59,3870.548,3874.498,沪深300,7986910150.8,591021300,3873.5647,20191022
30,399300,14:30,3893.726,2019-10-22,3893.831,3872.538,3873.625,沪深300,10829122178.7,772244100,3880.3594,20191022
30,399300,15:00,3895.88,2019-10-22,3897.435,3887.302,3893.745,沪深300,15493881933.8,1076683900,3891.3338,20191022
30,399300,10:00,3888.262,2019-10-23,3901.424,3885.802,3892.676,沪深300,22799714229.4,1357501700,3893.7925,20191023
30,399300,10:30,3887.357,2019-10-23,3889.458,3882.915,3889.195,沪深300,12801028443.5,853556000,3886.3242,20191023
30,399300,11:00,3881.013,2019-10-23,3892.191,3880.827,3886.709,沪深300,10130640509.8,718892600,3887.7395,20191023
30,399300,11:30,3881.183,2019-10-23,3883.629,3878.023,3881.429,沪深300,7652436040.0,504612600,3880.7885,20191023
30,399300,13:30,3887.362,2019-10-23,3888.229,3879.493,3881.183,沪深300,9080619004.1,687061600,3883.9603,20191023
30,399300,14:00,3878.083,2019-10-23,3887.417,3877.245,3887.182,沪深300,9616359556.3,704073500,3882.7084,20191023
30,399300,14:30,3869.961,2019-10-23,3882.144,3868.97,3878.12,沪深300,12199556006.5,1069443700,3875.7112,20191023
30,399300,15:00,3871.084,2019-10-23,3872.988,3862.196,3869.82,沪深300,14669067165.5,1067980400,3868.4707,20191023
30,399300,10:00,3874.124,2019-10-24,3877.923,3863.579,3877.923,沪深300,23581769877.9,1624458400,3870.1726,20191024
30,399300,10:30,3882.55,2019-10-24,3890.195,3874.903,3875.188,沪深300,17858740460.8,1328784100,3884.3381,20191024
30,399300,11:00,3868.9,2019-10-24,3885.809,3867.981,3882.465,沪深300,10405773041.6,690137000,3875.7804,20191024
30,399300,11:30,3865.429,2019-10-24,3870.764,3864.982,3868.894,沪深300,8797692209.3,564634500,3868.0871,20191024
30,399300,13:30,3856.693,2019-10-24,3867.315,3852.582,3865.429,沪深300,10507179780.4,668998100,3860.596,20191024
30,399300,14:00,3860.731,2019-10-24,3863.662,3855.248,3856.682,沪深300,8866435703.2,606277800,3859.3208,20191024
30,399300,14:30,3870.291,2019-10-24,3874.035,3858.27,3861.102,沪深300,10691815423.8,689685800,3867.2776,20191024
30,399300,15:00,3870.667,2019-10-24,3872.264,3864.218,3870.369,沪深300,13718133931.6,910467200,3868.2362,20191024
30,399300,10:00,3852.378,2019-10-25,3870.537,3852.222,3871.768,沪深300,28899940126.8,1552385500,3859.1672,20191025
30,399300,10:30,3855.147,2019-10-25,3858.857,3849.033,3852.162,沪深300,16254119243.4,958297000,3855.0676,20191025
30,399300,11:00,3867.734,2019-10-25,3873.151,3851.579,3855.284,沪深300,14313110652.0,925353900,3858.205,20191025
30,399300,11:30,3873.72,2019-10-25,3882.363,3867.582,3867.582,沪深300,11860396816.3,795038200,3875.1461,20191025
30,399300,13:30,3873.442,2019-10-25,3874.816,3868.479,3873.703,沪深300,9859891872.1,579113400,3871.2476,20191025
30,399300,14:00,3884.157,2019-10-25,3884.485,3871.989,3873.082,沪深300,12435107070.8,718304600,3879.0832,20191025
30,399300,14:30,3895.803,2019-10-25,3896.136,3882.854,3884.43,沪深300,14119432736.0,908250700,3889.2761,20191025
30,399300,15:00,3896.792,2019-10-25,3899.722,3889.689,3896.01,沪深300,18036609772.2,1262592200,3893.5155,20191025
30,399300,10:00,3901.244,2019-10-28,3921.154,3897.817,3904.982,沪深300,44733999840.6,2634776000,3906.5328,20191028
30,399300,10:30,3908.975,2019-10-28,3908.975,3900.592,3901.25,沪深300,18457660419.4,1163092300,3904.4994,20191028
30,399300,11:00,3916.382,2019-10-28,3919.223,3906.638,3909.462,沪深300,16477334374.3,1110761800,3913.3293,20191028
30,399300,11:30,3924.66,2019-10-28,3926.172,3914.77,3916.36,沪深300,14989042881.3,973562400,3922.061,20191028
30,399300,13:30,3921.543,2019-10-28,3927.795,3916.365,3925.033,沪深300,13485179193.1,908330900,3920.0445,20191028
30,399300,14:00,3922.214,2019-10-28,3923.023,3915.674,3921.438,沪深300,12043353036.0,846161700,3919.4231,20191028
30,399300,14:30,3920.418,2019-10-28,3923.076,3918.245,3922.239,沪深300,11301443323.5,798496600,3920.407,20191028
30,399300,15:00,3926.585,2019-10-28,3926.593,3918.379,3920.726,沪深300,17070403221.6,1152656600,3922.1016,20191028
30,399300,10:00,3922.198,2019-10-29,3928.175,3916.466,3929.707,沪深300,37019731082.5,2032664600,3922.3245,20191029
30,399300,10:30,3923.703,2019-10-29,3927.373,3920.69,3922.241,沪深300,20981681459.1,1176658400,3924.4304,20191029
30,399300,11:00,3929.469,2019-10-29,3932.374,3920.211,3923.727,沪深300,14943736020.1,940176400,3926.6332,20191029
30,399300,11:30,3923.76,2019-10-29,3929.45,3921.719,3929.45,沪深300,11877377333.0,692912500,3923.8812,20191029
30,399300,13:30,3925.376,2019-10-29,3926.351,3921.755,3923.79,沪深300,11509401619.0,627495400,3923.9591,20191029
30,399300,14:00,3916.886,2019-10-29,3925.841,3913.692,3925.841,沪深300,13066224417.4,814100500,3919.2569,20191029
30,399300,14:30,3915.928,2019-10-29,3920.56,3914.262,3916.907,沪深300,11873748329.9,761756800,3916.9536,20191029
30,399300,15:00,3910.226,2019-10-29,3916.665,3910.226,3916.165,沪深300,17070977182.7,1112149500,3914.0016,20191029
30,399300,10:00,3887.301,2019-10-30,3908.099,3883.885,3904.717,沪深300,34937356388.9,2064229700,3893.3059,20191030
30,399300,10:30,3906.842,2019-10-30,3906.842,3886.427,3887.523,沪深300,15587452383.2,983638900,3893.627,20191030
30,399300,11:00,3893.969,2019-10-30,3907.626,3893.067,3907.046,沪深300,13036043033.5,818124800,3900.8054,20191030
30,399300,11:30,3889.578,2019-10-30,3895.452,3887.155,3894.098,沪深300,10037115561.2,697329400,3891.5639,20191030
30,399300,13:30,3890.171,2019-10-30,3892.244,3887.764,3889.503,沪深300,9668818066.7,628998000,3889.8249,20191030
30,399300,14:00,3891.436,2019-10-30,3895.571,3885.59,3889.973,沪深300,10308406392.5,668646200,3890.5951,20191030
30,399300,14:30,3884.045,2019-10-30,3891.645,3883.446,3890.48,沪深300,11570022608.5,786920900,3887.2493,20191030
30,399300,15:00,3891.225,2019-10-30,3892.897,3883.594,3884.049,沪深300,16327339500.7,1080985900,3890.1567,20191030
30,399300,10:00,3902.867,2019-10-31,3907.15,3894.894,3906.859,沪深300,34971628641.0,2154536100,3901.1627,20191031
30,399300,10:30,3894.881,2019-10-31,3904.016,3891.752,3902.687,沪深300,19531980259.4,1298654200,3896.7144,20191031
30,399300,11:00,3896.695,2019-10-31,3897.162,3886.905,3894.821,沪深300,13915224388.7,871189800,3892.5357,20191031
30,399300,11:30,3894.621,2019-10-31,3902.29,3893.925,3896.553,沪深300,12599270388.0,756912400,3898.413,20191031
30,399300,13:30,3890.917,2019-10-31,3895.536,3888.604,3894.713,沪深300,11624615830.9,710261100,3892.5256,20191031
